Transaction_ID,Date,Customer_ID,Gender,Age,Age_Group,Product_Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Discount_Rate,Discount_Amount,Net_Amount,Cost_Of_Goods,Profit,Profit_Margin_Pct,Payment_Method
TXN-10254,2024-08-06,CUST-1295,Female,28,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,73.7,73.7,0.0,0.0,73.7,41.97,31.73,43.05,Credit Card
TXN-10866,2024-08-07,CUST-1231,Male,41,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,18.56,18.56,0.0,0.0,18.56,11.42,7.14,38.47,Debit Card
TXN-12106,2024-08-07,CUST-1391,Female,44,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,2,185.74,371.48,0.0,0.0,371.48,209.15,162.33,43.7,Debit Card
TXN-12448,2024-08-07,CUST-1418,Female,54,51+ (Seniors),Clothing,Slim-Fit Denim Jeans,3,47.92,143.76,0.15,21.56,122.2,96.84,25.36,20.75,UPI / Digital Wallet
TXN-10816,2024-08-08,CUST-1255,Male,31,25-35 (Young Adults),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,56.74,56.74,0.0,0.0,56.74,32.56,24.18,42.62,UPI / Digital Wallet
TXN-12086,2024-08-08,CUST-1156,Other,64,51+ (Seniors),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,44.08,44.08,0.05,2.2,41.88,27.51,14.37,34.31,Credit Card
TXN-10708,2024-08-08,CUST-1183,Male,44,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,109.56,109.56,0.0,0.0,109.56,60.64,48.92,44.65,UPI / Digital Wallet
TXN-10854,2024-08-08,CUST-1530,Male,46,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,3,34.65,103.95,0.2,20.79,83.16,72.57,10.59,12.73,UPI / Digital Wallet
TXN-11256,2024-08-09,CUST-1517,Male,24,18-24 (Youth),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,47.13,47.13,0.2,9.43,37.7,27.83,9.87,26.18,Cash
TXN-11636,2024-08-09,CUST-1232,Female,38,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,2,112.34,224.68,0.15,33.7,190.98,151.52,39.46,20.66,UPI / Digital Wallet
TXN-11195,2024-08-09,CUST-1240,Female,26,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,3,19.77,59.31,0.2,11.86,47.45,39.79,7.66,16.14,Credit Card
TXN-12026,2024-08-09,CUST-1360,Male,45,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,2,77.44,154.88,0.2,30.98,123.9,104.03,19.87,16.04,Credit Card
TXN-10177,2024-08-10,CUST-1281,Female,47,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,3,15.76,47.28,0.2,9.46,37.82,32.33,5.49,14.52,Credit Card
TXN-11616,2024-08-10,CUST-1240,Female,26,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,56.68,56.68,0.0,0.0,56.68,32.81,23.87,42.11,Credit Card
TXN-12175,2024-08-10,CUST-1208,Male,45,36-50 (Middle-Aged),Beauty & Personal Care,Organic Botanical Shampoo,1,24.6,24.6,0.1,2.46,22.14,16.0,6.14,27.73,UPI / Digital Wallet
TXN-11968,2024-08-10,CUST-1049,Male,18,18-24 (Youth),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,95.7,191.4,0.0,0.0,191.4,122.89,68.51,35.79,Credit Card
TXN-12139,2024-08-10,CUST-1469,Male,29,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,2,186.62,373.24,0.1,37.32,335.92,238.74,97.18,28.93,Credit Card
TXN-10626,2024-08-11,CUST-1401,Female,29,25-35 (Young Adults),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,17.36,34.72,0.1,3.47,31.25,22.43,8.82,28.22,UPI / Digital Wallet
TXN-10479,2024-08-11,CUST-1179,Female,72,51+ (Seniors),Electronics,Smart Fitness Watch,2,122.32,244.64,0.0,0.0,244.64,164.34,80.3,32.82,Credit Card
TXN-11825,2024-08-11,CUST-1269,Male,39,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,174.54,174.54,0.0,0.0,174.54,112.36,62.18,35.63,UPI / Digital Wallet
TXN-11408,2024-08-11,CUST-1468,Male,30,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,47.46,47.46,0.0,0.0,47.46,31.58,15.88,33.46,Credit Card
TXN-10870,2024-08-12,CUST-1077,Male,33,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,2,112.3,224.6,0.05,11.23,213.37,142.97,70.4,32.99,Credit Card
TXN-10570,2024-08-12,CUST-1402,Male,38,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,55.2,55.2,0.05,2.76,52.44,35.49,16.95,32.32,UPI / Digital Wallet
TXN-11513,2024-08-12,CUST-1403,Male,38,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,5,50.14,250.7,0.0,0.0,250.7,143.54,107.16,42.74,Debit Card
TXN-11640,2024-08-13,CUST-1093,Male,33,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,157.56,157.56,0.05,7.88,149.68,89.74,59.94,40.05,Credit Card
TXN-10237,2024-08-13,CUST-1516,Male,45,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,97.7,97.7,0.0,0.0,97.7,61.27,36.43,37.29,UPI / Digital Wallet
TXN-10045,2024-08-13,CUST-1470,Female,34,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,53.43,53.43,0.0,0.0,53.43,37.21,16.22,30.36,UPI / Digital Wallet
TXN-12497,2024-08-14,CUST-1342,Female,41,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,166.6,166.6,0.0,0.0,166.6,97.76,68.84,41.32,Credit Card
TXN-10498,2024-08-14,CUST-1083,Female,30,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,2,52.56,105.12,0.15,15.77,89.35,58.09,31.26,34.99,Credit Card
TXN-12426,2024-08-14,CUST-1012,Female,41,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,17.66,17.66,0.15,2.65,15.01,10.05,4.96,33.04,UPI / Digital Wallet
TXN-12327,2024-08-14,CUST-1425,Female,57,51+ (Seniors),Electronics,Wireless Bluetooth Earbuds,2,72.54,145.08,0.1,14.51,130.57,82.95,47.62,36.47,Cash
TXN-11023,2024-08-15,CUST-1221,Female,18,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,1,162.0,162.0,0.1,16.2,145.8,107.25,38.55,26.44,UPI / Digital Wallet
TXN-10377,2024-08-16,CUST-1586,Male,31,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.46,19.46,0.0,0.0,19.46,11.28,8.18,42.03,UPI / Digital Wallet
TXN-12195,2024-08-16,CUST-1246,Male,31,25-35 (Young Adults),Electronics,4K Ultra HD Smart TV,2,675.54,1351.08,0.0,0.0,1351.08,821.48,529.6,39.2,Cash
TXN-12341,2024-08-16,CUST-1357,Female,33,25-35 (Young Adults),Books & Stationery,Fine Fountain Pen Set,1,38.66,38.66,0.05,1.93,36.73,26.13,10.6,28.86,Credit Card
TXN-11490,2024-08-17,CUST-1426,Female,24,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,4,21.92,87.68,0.0,0.0,87.68,51.48,36.2,41.29,Credit Card
TXN-11611,2024-08-17,CUST-1561,Male,67,51+ (Seniors),Clothing,Winter Hooded Parka,1,130.53,130.53,0.1,13.05,117.48,77.77,39.71,33.8,Cash
TXN-11170,2024-08-17,CUST-1057,Female,33,25-35 (Young Adults),Clothing,Formal Oxford Shirt,3,40.09,120.27,0.2,24.05,96.22,73.49,22.73,23.62,Credit Card
TXN-11710,2024-08-17,CUST-1045,Female,27,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.91,19.91,0.0,0.0,19.91,13.44,6.47,32.5,Debit Card
TXN-11883,2024-08-18,CUST-1213,Male,47,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,682.26,682.26,0.05,34.11,648.15,458.05,190.1,29.33,Credit Card
TXN-10214,2024-08-18,CUST-1594,Other,52,51+ (Seniors),Electronics,Portable Bluetooth Speaker,4,52.29,209.16,0.05,10.46,198.7,132.4,66.3,33.37,Credit Card
TXN-12462,2024-08-18,CUST-1435,Female,39,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,3,14.37,43.11,0.05,2.16,40.95,29.86,11.09,27.08,Credit Card
TXN-11779,2024-08-19,CUST-1154,Female,42,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,1,128.96,128.96,0.1,12.9,116.06,83.33,32.73,28.2,UPI / Digital Wallet
TXN-10886,2024-08-20,CUST-1132,Female,23,18-24 (Youth),Books & Stationery,Minimalist Wooden Desk Organizer,1,28.16,28.16,0.05,1.41,26.75,16.21,10.54,39.4,UPI / Digital Wallet
TXN-11207,2024-08-21,CUST-1398,Male,36,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,5,43.89,219.45,0.05,10.97,208.48,140.42,68.06,32.65,UPI / Digital Wallet
TXN-10408,2024-08-21,CUST-1333,Female,28,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,136.72,136.72,0.0,0.0,136.72,94.43,42.29,30.93,UPI / Digital Wallet
TXN-10703,2024-08-21,CUST-1177,Male,58,51+ (Seniors),Home & Kitchen,Air Fryer Digital Oven,1,114.34,114.34,0.0,0.0,114.34,75.27,39.07,34.17,Credit Card
TXN-11119,2024-08-21,CUST-1369,Male,27,25-35 (Young Adults),Books & Stationery,Fine Fountain Pen Set,1,38.68,38.68,0.2,7.74,30.94,22.57,8.37,27.05,Cash
TXN-12326,2024-08-21,CUST-1021,Male,34,25-35 (Young Adults),Electronics,Smart Fitness Watch,3,116.15,348.45,0.0,0.0,348.45,221.76,126.69,36.36,Debit Card
TXN-10371,2024-08-22,CUST-1380,Female,26,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,2,24.36,48.72,0.1,4.87,43.85,33.61,10.24,23.35,Credit Card
TXN-12447,2024-08-22,CUST-1300,Female,26,25-35 (Young Adults),Clothing,Formal Oxford Shirt,1,42.3,42.3,0.2,8.46,33.84,27.58,6.26,18.5,Credit Card
TXN-10390,2024-08-23,CUST-1567,Male,23,18-24 (Youth),Home & Kitchen,Ergonomic Memory Foam Pillow,2,34.73,69.46,0.0,0.0,69.46,46.75,22.71,32.7,Debit Card
TXN-10530,2024-08-23,CUST-1232,Female,38,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,1,71.63,71.63,0.15,10.74,60.89,49.43,11.46,18.82,Cash
TXN-10673,2024-08-24,CUST-1583,Male,69,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,98.97,98.97,0.2,19.79,79.18,65.36,13.82,17.45,UPI / Digital Wallet
TXN-10161,2024-08-24,CUST-1103,Female,26,25-35 (Young Adults),Books & Stationery,Artisan Sketching Pencil Kit,2,19.06,38.12,0.1,3.81,34.31,24.18,10.13,29.52,UPI / Digital Wallet
TXN-10287,2024-08-24,CUST-1165,Male,43,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,1,43.43,43.43,0.05,2.17,41.26,29.15,12.11,29.35,UPI / Digital Wallet
TXN-12340,2024-08-24,CUST-1358,Male,42,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,55.21,110.42,0.05,5.52,104.9,66.09,38.81,37.0,UPI / Digital Wallet
TXN-10209,2024-08-25,CUST-1493,Female,25,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,2,46.59,93.18,0.0,0.0,93.18,63.34,29.84,32.02,UPI / Digital Wallet
TXN-10084,2024-08-26,CUST-1380,Female,26,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,2,22.55,45.1,0.05,2.26,42.84,25.44,17.4,40.62,Credit Card
TXN-10603,2024-08-26,CUST-1454,Male,30,25-35 (Young Adults),Books & Stationery,Executive Hardcover Notebook,1,15.09,15.09,0.0,0.0,15.09,9.3,5.79,38.37,Credit Card
TXN-12480,2024-08-26,CUST-1581,Female,32,25-35 (Young Adults),Electronics,Smart Fitness Watch,2,117.48,234.96,0.1,23.5,211.46,153.72,57.74,27.31,Credit Card
TXN-10765,2024-08-26,CUST-1302,Female,48,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,58.22,58.22,0.0,0.0,58.22,34.16,24.06,41.33,UPI / Digital Wallet
TXN-10547,2024-08-27,CUST-1157,Male,44,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.49,16.49,0.0,0.0,16.49,10.44,6.05,36.69,Debit Card
TXN-11621,2024-08-27,CUST-1180,Male,46,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,1,39.08,39.08,0.15,5.86,33.22,25.26,7.96,23.96,UPI / Digital Wallet
TXN-12055,2024-08-27,CUST-1446,Female,43,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,22.88,22.88,0.15,3.43,19.45,13.92,5.53,28.43,UPI / Digital Wallet
TXN-10150,2024-08-28,CUST-1532,Female,37,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,1,136.95,136.95,0.05,6.85,130.1,94.98,35.12,26.99,Debit Card
TXN-12036,2024-08-28,CUST-1595,Female,30,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,1,105.38,105.38,0.0,0.0,105.38,62.33,43.05,40.85,Debit Card
TXN-10733,2024-08-28,CUST-1236,Male,18,18-24 (Youth),Electronics,Wireless Bluetooth Earbuds,1,71.43,71.43,0.0,0.0,71.43,43.98,27.45,38.43,Credit Card
TXN-10695,2024-08-28,CUST-1064,Female,49,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,46.78,46.78,0.05,2.34,44.44,30.66,13.78,31.01,Credit Card
TXN-10965,2024-08-28,CUST-1430,Male,21,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,1,49.16,49.16,0.0,0.0,49.16,31.43,17.73,36.07,UPI / Digital Wallet
TXN-10301,2024-08-28,CUST-1374,Male,68,51+ (Seniors),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,45.73,91.46,0.0,0.0,91.46,53.51,37.95,41.49,Credit Card
TXN-12048,2024-08-29,CUST-1539,Male,29,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,1,67.3,67.3,0.05,3.36,63.94,41.97,21.97,34.36,Cash
TXN-11878,2024-08-30,CUST-1543,Female,58,51+ (Seniors),Clothing,Slim-Fit Denim Jeans,3,48.93,146.79,0.0,0.0,146.79,85.79,61.0,41.56,Credit Card
TXN-10902,2024-08-30,CUST-1369,Male,27,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,97.22,194.44,0.15,29.17,165.27,130.35,34.92,21.13,Credit Card
TXN-11315,2024-08-30,CUST-1396,Male,18,18-24 (Youth),Electronics,Wireless Bluetooth Earbuds,1,76.64,76.64,0.1,7.66,68.98,51.47,17.51,25.38,Credit Card
TXN-10716,2024-08-30,CUST-1311,Female,53,51+ (Seniors),Home & Kitchen,Air Fryer Digital Oven,1,113.85,113.85,0.1,11.38,102.47,71.89,30.58,29.84,UPI / Digital Wallet
TXN-10764,2024-08-31,CUST-1306,Female,55,51+ (Seniors),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.97,15.97,0.0,0.0,15.97,9.48,6.49,40.64,UPI / Digital Wallet
TXN-11590,2024-08-31,CUST-1045,Female,27,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,20.3,20.3,0.0,0.0,20.3,13.24,7.06,34.78,Credit Card
TXN-11405,2024-08-31,CUST-1468,Male,30,25-35 (Young Adults),Home & Kitchen,Ergonomic Memory Foam Pillow,1,33.38,33.38,0.15,5.01,28.37,20.66,7.71,27.18,Credit Card
TXN-10295,2024-09-01,CUST-1170,Female,25,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,4,15.21,60.84,0.0,0.0,60.84,34.44,26.4,43.39,UPI / Digital Wallet
TXN-10332,2024-09-01,CUST-1426,Female,24,18-24 (Youth),Electronics,Smart Fitness Watch,2,117.69,235.38,0.15,35.31,200.07,158.06,42.01,21.0,Debit Card
TXN-11994,2024-09-01,CUST-1374,Male,68,51+ (Seniors),Home & Kitchen,Stainless Steel Water Bottle,1,20.48,20.48,0.05,1.02,19.46,13.13,6.33,32.53,Debit Card
TXN-10081,2024-09-01,CUST-1576,Female,41,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,3,43.87,131.61,0.1,13.16,118.45,81.51,36.94,31.19,Credit Card
TXN-10538,2024-09-02,CUST-1346,Male,18,18-24 (Youth),Electronics,4K Ultra HD Smart TV,1,635.28,635.28,0.2,127.06,508.22,400.53,107.69,21.19,Debit Card
TXN-11976,2024-09-02,CUST-1328,Other,46,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,2,152.69,305.38,0.2,61.08,244.3,180.06,64.24,26.3,Credit Card
TXN-11371,2024-09-02,CUST-1354,Male,37,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,650.1,650.1,0.0,0.0,650.1,442.08,208.02,32.0,Credit Card
TXN-10372,2024-09-02,CUST-1068,Female,43,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,3,72.15,216.45,0.15,32.47,183.98,119.66,64.32,34.96,UPI / Digital Wallet
TXN-12016,2024-09-03,CUST-1349,Male,35,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,2,50.21,100.42,0.0,0.0,100.42,58.43,41.99,41.81,Cash
TXN-10991,2024-09-03,CUST-1268,Male,31,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,3,46.03,138.09,0.15,20.71,117.38,96.49,20.89,17.8,Credit Card
TXN-11517,2024-09-04,CUST-1031,Male,63,51+ (Seniors),Electronics,Wireless Bluetooth Earbuds,1,76.3,76.3,0.0,0.0,76.3,52.67,23.63,30.97,Debit Card
TXN-12097,2024-09-05,CUST-1105,Male,43,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,2,39.33,78.66,0.0,0.0,78.66,47.82,30.84,39.21,Credit Card
TXN-11011,2024-09-05,CUST-1082,Male,58,51+ (Seniors),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,46.74,93.48,0.2,18.7,74.78,56.08,18.7,25.01,Debit Card
TXN-12397,2024-09-05,CUST-1468,Male,30,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,2,24.49,48.98,0.1,4.9,44.08,27.7,16.38,37.16,Credit Card
TXN-10353,2024-09-05,CUST-1225,Male,53,51+ (Seniors),Electronics,4K Ultra HD Smart TV,1,659.46,659.46,0.2,131.89,527.57,446.01,81.56,15.46,Credit Card
TXN-10213,2024-09-05,CUST-1037,Male,18,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,52.64,52.64,0.1,5.26,47.38,35.91,11.47,24.21,UPI / Digital Wallet
TXN-10602,2024-09-06,CUST-1325,Male,21,18-24 (Youth),Clothing,Winter Hooded Parka,2,134.46,268.92,0.0,0.0,268.92,180.38,88.54,32.92,Cash
TXN-11235,2024-09-07,CUST-1469,Male,29,25-35 (Young Adults),Books & Stationery,Artisan Sketching Pencil Kit,1,18.09,18.09,0.15,2.71,15.38,12.24,3.14,20.42,Credit Card
TXN-11919,2024-09-07,CUST-1042,Female,36,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,3,54.93,164.79,0.0,0.0,164.79,114.64,50.15,30.43,Credit Card
TXN-11469,2024-09-07,CUST-1523,Male,45,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,4,23.02,92.08,0.1,9.21,82.87,57.83,25.04,30.22,Credit Card
TXN-12367,2024-09-07,CUST-1299,Female,46,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,2,136.76,273.52,0.05,13.68,259.84,157.96,101.88,39.21,Debit Card
TXN-12271,2024-09-08,CUST-1419,Male,38,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,18.46,36.92,0.0,0.0,36.92,23.09,13.83,37.46,UPI / Digital Wallet
TXN-11676,2024-09-08,CUST-1070,Female,43,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,48.36,48.36,0.05,2.42,45.94,27.93,18.01,39.2,Credit Card
TXN-11984,2024-09-08,CUST-1380,Female,26,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,46.34,92.68,0.05,4.63,88.05,54.54,33.51,38.06,Credit Card
TXN-10553,2024-09-09,CUST-1272,Male,54,51+ (Seniors),Clothing,Casual Breathable Sneakers,1,67.07,67.07,0.2,13.41,53.66,46.71,6.95,12.95,Credit Card
TXN-11104,2024-09-09,CUST-1515,Female,48,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,3,115.28,345.84,0.1,34.58,311.26,216.52,94.74,30.44,Credit Card
TXN-12307,2024-09-09,CUST-1394,Male,54,51+ (Seniors),Electronics,4K Ultra HD Smart TV,1,674.05,674.05,0.1,67.4,606.65,438.59,168.06,27.7,Credit Card
TXN-12412,2024-09-09,CUST-1396,Male,18,18-24 (Youth),Electronics,4K Ultra HD Smart TV,4,633.5,2534.0,0.0,0.0,2534.0,1466.34,1067.66,42.13,Debit Card
TXN-10426,2024-09-10,CUST-1356,Female,37,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,59.05,59.05,0.15,8.86,50.19,39.03,11.16,22.24,UPI / Digital Wallet
TXN-12441,2024-09-10,CUST-1292,Female,29,25-35 (Young Adults),Electronics,4K Ultra HD Smart TV,1,636.3,636.3,0.05,31.82,604.48,428.04,176.44,29.19,Credit Card
TXN-11797,2024-09-10,CUST-1558,Other,43,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,3,651.58,1954.74,0.0,0.0,1954.74,1308.11,646.63,33.08,Credit Card
TXN-11877,2024-09-11,CUST-1097,Female,41,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,3,17.6,52.8,0.2,10.56,42.24,31.05,11.19,26.49,UPI / Digital Wallet
TXN-12071,2024-09-11,CUST-1419,Male,38,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,2,153.73,307.46,0.2,61.49,245.97,176.53,69.44,28.23,Debit Card
TXN-10806,2024-09-11,CUST-1210,Male,45,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,118.38,236.76,0.1,23.68,213.08,142.38,70.7,33.18,Credit Card
TXN-10972,2024-09-11,CUST-1413,Male,55,51+ (Seniors),Home & Kitchen,Ergonomic Memory Foam Pillow,1,34.4,34.4,0.0,0.0,34.4,20.54,13.86,40.29,UPI / Digital Wallet
TXN-11942,2024-09-11,CUST-1032,Female,37,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,674.11,674.11,0.05,33.71,640.4,444.36,196.04,30.61,Debit Card
TXN-10892,2024-09-12,CUST-1167,Male,64,51+ (Seniors),Electronics,Noise-Cancelling Headphones,1,171.85,171.85,0.0,0.0,171.85,112.3,59.55,34.65,UPI / Digital Wallet
TXN-10051,2024-09-12,CUST-1434,Female,59,51+ (Seniors),Electronics,4K Ultra HD Smart TV,2,679.67,1359.34,0.05,67.97,1291.37,808.1,483.27,37.42,Credit Card
TXN-11014,2024-09-12,CUST-1219,Female,39,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,2,53.85,107.7,0.0,0.0,107.7,74.13,33.57,31.17,Credit Card
TXN-12310,2024-09-13,CUST-1072,Female,37,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,172.33,172.33,0.0,0.0,172.33,105.71,66.62,38.66,UPI / Digital Wallet
TXN-11560,2024-09-13,CUST-1580,Male,42,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,172.85,172.85,0.0,0.0,172.85,112.07,60.78,35.16,Cash
TXN-10520,2024-09-13,CUST-1580,Male,42,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,5,70.78,353.9,0.05,17.7,336.2,234.61,101.59,30.22,Debit Card
TXN-11137,2024-09-13,CUST-1007,Female,48,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,1,78.67,78.67,0.15,11.8,66.87,52.32,14.55,21.76,Credit Card
TXN-10978,2024-09-13,CUST-1377,Male,40,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,48.36,48.36,0.05,2.42,45.94,28.54,17.4,37.88,UPI / Digital Wallet
TXN-10001,2024-09-14,CUST-1013,Male,18,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,1,48.78,48.78,0.1,4.88,43.9,29.11,14.79,33.69,Credit Card
TXN-12226,2024-09-14,CUST-1487,Female,22,18-24 (Youth),Electronics,Smart Fitness Watch,2,125.02,250.04,0.1,25.0,225.04,153.16,71.88,31.94,Credit Card
TXN-11730,2024-09-15,CUST-1227,Male,22,18-24 (Youth),Books & Stationery,Executive Hardcover Notebook,3,14.49,43.47,0.15,6.52,36.95,26.84,10.11,27.36,Credit Card
TXN-11814,2024-09-15,CUST-1452,Other,24,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,1,21.46,21.46,0.1,2.15,19.31,13.49,5.82,30.14,Credit Card
TXN-11900,2024-09-15,CUST-1408,Female,39,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,34.81,34.81,0.05,1.74,33.07,22.31,10.76,32.54,Credit Card
TXN-10391,2024-09-16,CUST-1272,Male,54,51+ (Seniors),Electronics,Noise-Cancelling Headphones,2,187.75,375.5,0.1,37.55,337.95,224.07,113.88,33.7,UPI / Digital Wallet
TXN-11938,2024-09-16,CUST-1212,Female,51,51+ (Seniors),Clothing,Casual Breathable Sneakers,1,67.31,67.31,0.0,0.0,67.31,39.76,27.55,40.93,Credit Card
TXN-11953,2024-09-16,CUST-1318,Female,42,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,1,28.91,28.91,0.05,1.45,27.46,16.94,10.52,38.31,Credit Card
TXN-10088,2024-09-17,CUST-1039,Male,40,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,1,67.91,67.91,0.15,10.19,57.72,44.02,13.7,23.74,Credit Card
TXN-12070,2024-09-17,CUST-1173,Male,42,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,42.92,85.84,0.0,0.0,85.84,50.08,35.76,41.66,Debit Card
TXN-11250,2024-09-18,CUST-1434,Female,59,51+ (Seniors),Clothing,Casual Breathable Sneakers,2,71.57,143.14,0.05,7.16,135.98,93.14,42.84,31.5,Credit Card
TXN-10740,2024-09-18,CUST-1364,Male,47,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,2,34.18,68.36,0.0,0.0,68.36,37.94,30.42,44.5,Debit Card
TXN-10947,2024-09-18,CUST-1300,Female,26,25-35 (Young Adults),Books & Stationery,Artisan Sketching Pencil Kit,1,19.64,19.64,0.1,1.96,17.68,11.16,6.52,36.88,Credit Card
TXN-11114,2024-09-19,CUST-1259,Male,48,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,19.32,38.64,0.2,7.73,30.91,22.14,8.77,28.37,Credit Card
